# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2871450	2872727	+	EEGGAC_02874	782.0	3.4e-285	1.167	1.0	0.839	UniRef:UniRef50_P77031
contig_1	cds	2872754	2874232	+	EEGGAC_02875	984.0	0.0	1.053	1.0	0.929	UniRef:UniRef50_P55138
contig_1	cds	2875788	2876459	-	EEGGAC_02876	360.0	2.8e-125	1.0	0.805	0.753	UniRef:UniRef50_P64554
contig_1	cds	2876632	2877234	+	EEGGAC_02877	370.0	1.1e-130	0.985	0.943	0.975	UniRef:UniRef50_B7LWQ1
contig_1	cds	2877248	2878141	+	EEGGAC_02878	433.0	3.1e-152	0.889	0.846	0.818	UniRef:UniRef50_A0A564LTF8
contig_1	cds	2878156	2879304	+	EEGGAC_02879	691.0	9.5e-252	0.963	0.948	0.981	UniRef:UniRef50_A0A0H2VA96
contig_1	cds	2879301	2880215	+	EEGGAC_02880	512.0	1.6e-183	0.888	0.874	1.0	UniRef:UniRef50_Q8X7Q8
contig_1	cds	2880275	2881573	-	EEGGAC_02881	676.0	5.3e-245	0.840	0.968	0.964	UniRef:UniRef50_A0A447N4P2
contig_1	cds	2881660	2883297	-	EEGGAC_02882	706.0	2.4e-251	0.994	0.899	0.638	UniRef:UniRef50_Q8P9Z6
contig_1	cds	2883525	2884316	-	EEGGAC_02883	452.0	1.7e-161	0.871	0.939	0.996	UniRef:UniRef50_A0A2X3LT85
contig_1	cds	2884412	2886646	-	EEGGAC_02884	938.0	0.0	1.081	1.004	0.595	UniRef:UniRef50_P55133
contig_1	cds	2886694	2887995	-	EEGGAC_02885	829.0	5.8e-304	1.0	0.927	0.949	UniRef:UniRef50_P55135
contig_1	cds	2888052	2890808	+	EEGGAC_02886	1343.0	0.0	0.834	0.976	0.896	UniRef:UniRef50_A0A379TNR5
contig_1	cds	2891039	2892379	-	EEGGAC_02887	781.0	5.7e-284	1.143	0.996	0.755	UniRef:UniRef50_P0AES2
contig_1	cds	2892400	2893740	-	EEGGAC_02888	553.0	4.2e-194	1.150	1.002	0.552	UniRef:UniRef50_P0AES2
contig_1	cds	2893742	2895094	-	EEGGAC_02889	887.0	0.0	1.0	1.0	0.998	BlastRules:WP_000097072
contig_1	cds	2895589	2896038	-	EEGGAC_02890	197.0	5.4e-64	0.966	0.941	0.646	UniRef:UniRef50_Q47418
contig_1	cds	2896056	2896838	-	EEGGAC_02891	367.0	4.1e-127	0.977	0.861	0.689	UniRef:UniRef50_P0AA41
contig_1	cds	2896838	2897167	-	EEGGAC_02892	175.0	2.8e-56	1.0	0.813	0.798	UniRef:UniRef50_Q46919
contig_1	ncRNA	2897210	2897569	-	EEGGAC_02893	383.0	1.1e-41	-	-	-	RFAM:RF00018
contig_1	cds	2897789	2898334	-	EEGGAC_02894	221.0	5.3e-72	1.0	0.801	0.586	UniRef:UniRef50_Q6D8F3
contig_1	cds	2898402	2899250	+	EEGGAC_02895	431.0	7.7e-152	1.0	0.895	0.738	UniRef:UniRef50_Q46920
contig_1	cds	2899362	2900726	+	EEGGAC_02896	900.0	0.0	1.0	1.0	1.0	BlastRules:WP_000627995
contig_1	cds	2901283	2902572	+	EEGGAC_02897	805.0	3.8e-297	1.0	1.0	1.0	BlastRules:WP_000450476
contig_1	cds	2902630	2903997	+	EEGGAC_02898	894.0	0.0	1.0	1.0	0.998	BlastRules:WP_000626422
contig_1	cds	2904018	2904863	+	EEGGAC_02899	503.0	1.7e-180	0.911	0.839	0.957	UniRef:UniRef50_Q8ZMC9
contig_1	cds	2904968	2906116	-	EEGGAC_02900	417.0	9.3e-143	1.003	0.880	0.567	UniRef:UniRef50_P0A9S1
contig_1	cds	2906144	2906791	-	EEGGAC_02901	337.0	1.3e-116	0.981	0.824	0.773	UniRef:UniRef50_P0AB87
contig_1	cds	2907338	2908654	+	EEGGAC_02902	749.0	1.6e-273	0.895	0.995	0.990	UniRef:UniRef50_A0A376LAT6
contig_1	cds	2908687	2910462	+	EEGGAC_02903	934.0	0.0	0.843	0.947	0.924	UniRef:UniRef50_A0A379VKL4
contig_1	cds	2910571	2911989	+	EEGGAC_02904	606.0	1.5e-214	0.994	0.923	0.644	UniRef:UniRef50_P11553
contig_1	cds	2911991	2912413	+	EEGGAC_02905	249.0	1.1e-84	1.0	0.972	0.886	UniRef:UniRef50_A0A7Y7YN01
contig_1	cds	2912471	2913202	+	EEGGAC_02906	311.0	1.5e-105	1.0	0.832	0.667	UniRef:UniRef50_A8AP20
contig_1	cds	2913246	2914346	-	EEGGAC_02907	597.0	4.1e-214	1.137	1.0	0.704	UniRef:UniRef50_P0ADR6
contig_1	cds	2914339	2914734	-	EEGGAC_02908	239.0	2.4e-81	1.0	0.985	0.901	UniRef:UniRef50_B5RDV9
contig_1	cds	2914753	2915670	-	EEGGAC_02909	600.0	1.4e-220	1.0	1.0	1.0	BlastRules:WP_000044401
contig_1	ncRNA	2915799	2916004	+	EEGGAC_02910	199.0	1.9e-26	-	-	-	RFAM:RF00022
contig_1	cds	2916022	2916249	-	EEGGAC_02911	113.0	6.3e-33	1.0	0.833	0.760	UniRef:UniRef50_P65292
contig_1	cds	2916441	2917646	+	EEGGAC_02912	549.0	6.9e-195	1.0	0.976	0.691	UniRef:UniRef50_A0A0T9WUR1
contig_1	cds	2917646	2918089	+	EEGGAC_02913	201.0	9.2e-66	0.993	0.980	0.705	UniRef:UniRef50_A0AAP9U5W9
contig_1	cds	2918140	2918946	-	EEGGAC_02914	306.0	2.8e-103	0.974	0.919	0.590	UniRef:UniRef50_D2U281
contig_1	ncRNA	2919021	2919063	-	EEGGAC_02915	46.6	4.8e-06	-	-	-	RFAM:RF02751
contig_1	cds	2919185	2920282	-	EEGGAC_02916	593.0	3.7e-213	1.005	0.963	0.766	UniRef:UniRef50_D8MW96
contig_1	tRNA	2920491	2920567	+	EEGGAC_02917	77.5	-	-	-	-	-
contig_1	tRNA	2920601	2920677	+	EEGGAC_02918	77.5	-	-	-	-	-
contig_1	tRNA	2920710	2920786	+	EEGGAC_02919	77.5	-	-	-	-	-
contig_1	cds	2920861	2922114	-	EEGGAC_02920	788.0	7.5e-291	1.0	1.0	1.0	BlastRules:WP_000016907
contig_1	cds	2922346	2923677	+	EEGGAC_02921	858.0	4.6e-315	0.998	0.893	0.991	UniRef:UniRef50_P0A6C5
contig_1	cds	2923739	2925565	-	EEGGAC_02922	634.0	5.2e-221	1.074	0.979	0.554	UniRef:UniRef50_B2VFV9
contig_1	cds	2925565	2929107	-	EEGGAC_02923	1387.0	0.0	0.996	0.987	0.596	UniRef:UniRef50_A0A379XLC3
contig_1	cds	2929100	2931988	-	EEGGAC_02924	1239.0	0.0	0.988	0.963	0.641	UniRef:UniRef50_Q6D8I0
contig_1	cds	2932164	2935532	-	EEGGAC_02925	1841.0	0.0	1.002	0.909	0.782	UniRef:UniRef50_P07648
contig_1	cds	2935545	2935868	-	EEGGAC_02926	175.0	2.2e-56	1.196	1.0	0.742	UniRef:UniRef50_P08372
contig_1	cds	2935853	2936260	-	EEGGAC_02927	161.0	3.7e-50	1.0	0.912	0.593	UniRef:UniRef50_P08370
contig_1	cds	2936257	2936820	-	EEGGAC_02928	229.0	1.9e-75	1.0	0.930	0.604	UniRef:UniRef50_P08371
contig_1	cds	2936811	2937281	-	EEGGAC_02929	314.0	7.7e-110	1.071	1.0	0.910	UniRef:UniRef50_A0AA86M7P1
contig_1	cds	2937466	2938260	-	EEGGAC_02930	374.0	2.2e-129	1.034	0.850	0.648	UniRef:UniRef50_P0A884
contig_1	cds	2938267	2939142	-	EEGGAC_02931	453.0	3.6e-160	0.983	0.875	0.755	UniRef:UniRef50_P60968
contig_1	cds	2939293	2941539	-	EEGGAC_02932	1345.0	0.0	0.993	0.908	0.941	UniRef:UniRef50_P37177
contig_1	cds	2941552	2942082	-	EEGGAC_02933	283.0	2.5e-97	0.994	1.0	0.777	UniRef:UniRef50_C4LD21
contig_1	cds	2942435	2942581	-	EEGGAC_02934	94.4	3.2e-26	1.0	0.889	0.896	UniRef:UniRef50_A0A385XJL2
contig_1	cds	2942767	2943456	+	EEGGAC_02935	288.0	2.2e-97	0.943	0.889	0.606	UniRef:UniRef50_P06722
contig_1	cds	2943525	2944238	+	EEGGAC_02936	405.0	1.5e-142	0.987	0.815	0.940	UniRef:UniRef50_P67127
contig_1	cds	2944376	2944594	+	EEGGAC_02937	143.0	4.8e-47	1.0	1.0	1.0	BlastRules:WP_000758655
contig_1	cds	2944702	2945742	+	EEGGAC_02938	557.0	6.8e-201	0.818	1.0	0.986	UniRef:UniRef50_A0A1B8P770
contig_1	cds	2945774	2946967	-	EEGGAC_02939	723.0	1.7e-263	1.053	1.0	0.933	UniRef:UniRef50_P39196
contig_1	cds	2946960	2949119	-	EEGGAC_02940	1286.0	0.0	0.997	0.941	0.880	UniRef:UniRef50_P31119
contig_1	ncRNA	2949207	2949294	-	EEGGAC_02941	96.7	4.2e-17	-	-	-	RFAM:RF00079
contig_1	ncRNA	2949410	2949491	-	EEGGAC_02942	86.2	6.4e-15	-	-	-	RFAM:RF00079
contig_1	cds	2949705	2950736	+	EEGGAC_02943	535.0	1.2e-190	0.968	0.843	0.807	UniRef:UniRef50_P03024
contig_1	cds	2950743	2952005	-	EEGGAC_02944	541.0	6.2e-190	0.974	0.826	0.638	UniRef:UniRef50_Q9ZBH5
contig_1	cds	2952127	2953062	+	EEGGAC_02945	583.0	1.7e-213	1.0	1.0	0.974	BlastRules:WP_000741825
contig_1	cds	2953049	2953741	-	EEGGAC_02946	456.0	4.6e-166	1.0	1.0	0.991	BlastRules:WP_000848659
contig_1	cds	2953870	2955288	-	EEGGAC_02947	902.0	0.0	1.0	1.0	1.0	BlastRules:WP_000256438
contig_1	cds	2955603	2956364	-	EEGGAC_02948	296.0	8.1e-100	1.047	0.989	0.581	UniRef:UniRef50_A0A136WFZ6
contig_1	cds	2956394	2957230	-	EEGGAC_02949	354.0	1.6e-121	1.0	0.917	0.604	UniRef:UniRef50_A0A395L6D2
contig_1	cds	2957518	2958699	-	EEGGAC_02950	469.0	2.0e-162	0.997	0.805	0.622	UniRef:UniRef50_P14611
contig_1	cds	2958955	2960184	+	EEGGAC_02951	735.0	8.2e-268	0.978	0.930	0.975	UniRef:UniRef50_P63340
contig_1	cds	2960644	2961276	+	EEGGAC_02952	312.0	3.7e-107	0.990	0.860	0.692	UniRef:UniRef50_Q46941
contig_1	cds	2961610	2962419	+	EEGGAC_02953	551.0	1.2e-199	0.989	0.914	0.989	UniRef:UniRef50_Q46942
contig_1	cds	2962412	2962894	+	EEGGAC_02954	221.0	6.9e-73	1.0	0.899	0.650	UniRef:UniRef50_Q46943
contig_1	cds	2962927	2963067	-	EEGGAC_02955	-	-	-	-	-	-
contig_1	cds	2963043	2963468	-	EEGGAC_02956	-	-	-	-	-	-
contig_1	cds	2963647	2963742	+	EEGGAC_02957	-	-	-	-	-	-
contig_1	cds	2963898	2964389	+	EEGGAC_02958	309.0	1.4e-107	0.994	0.915	0.975	UniRef:UniRef50_Q46786
contig_1	cds	2964615	2965106	+	EEGGAC_02959	284.0	1.2e-97	0.933	0.844	0.882	UniRef:UniRef50_Q46787
contig_1	cds	2965441	2966817	+	EEGGAC_02960	901.0	0.0	1.0	1.0	0.998	BlastRules:WP_000362668
contig_1	cds	2966985	2967203	+	EEGGAC_02961	142.0	1.8e-44	1.0	0.837	0.986	UniRef:UniRef50_Q46789
contig_1	cds	2967287	2967790	+	EEGGAC_02962	317.0	1.1e-110	1.0	0.928	0.970	UniRef:UniRef50_Q46790
contig_1	cds	2967809	2968441	-	EEGGAC_02963	417.0	8.9e-149	1.0	0.955	0.990	UniRef:UniRef50_Q46791
contig_1	cds	2968664	2969371	-	EEGGAC_02964	460.0	5.3e-165	1.0	0.918	1.0	UniRef:UniRef50_Q46793
contig_1	cds	2969313	2969894	-	EEGGAC_02965	329.0	9.4e-115	0.922	0.881	0.904	UniRef:UniRef50_W1WT35
contig_1	cds	2969910	2970644	-	EEGGAC_02966	386.0	1.3e-135	1.0	0.957	0.820	UniRef:UniRef50_Q3SBD1
contig_1	cds	2970641	2970973	-	EEGGAC_02967	142.0	2.2e-43	1.0	0.932	0.682	UniRef:UniRef50_A0A2J7KPU0
contig_1	cds	2970993	2971232	-	EEGGAC_02968	107.0	2.6e-30	1.0	0.806	0.646	UniRef:UniRef50_B2XU12
contig_1	cds	2971246	2972427	-	EEGGAC_02969	734.0	1.9e-268	0.997	0.985	0.954	UniRef:UniRef50_A0A8T5YF24
contig_1	cds	2972686	2973186	+	EEGGAC_02970	321.0	2.3e-112	0.994	0.917	0.958	UniRef:UniRef50_Q2TJ93
contig_1	cds	2973188	2973481	+	EEGGAC_02971	177.0	2.0e-57	1.0	0.882	0.969	UniRef:UniRef50_Q3SBC7
contig_1	cds	2973552	2974664	-	EEGGAC_02972	620.0	2.8e-224	0.959	0.994	0.893	UniRef:UniRef50_P0A1M8
contig_1	cds	2974673	2975440	-	EEGGAC_02973	452.0	1.8e-161	0.976	0.940	0.956	UniRef:UniRef50_A0A3P5DV81
contig_1	cds	2975442	2975702	-	EEGGAC_02974	169.0	9.4e-55	1.0	0.887	1.0	UniRef:UniRef50_P0A1M4
contig_1	cds	2975713	2976378	-	EEGGAC_02975	329.0	1.3e-114	0.810	1.0	0.994	UniRef:UniRef50_A0A379T9C0
contig_1	cds	2976368	2977315	-	EEGGAC_02976	587.0	1.4e-212	0.962	0.924	0.947	UniRef:UniRef50_A0A9Q6Z5Y0
contig_1	cds	2977315	2978190	-	EEGGAC_02977	535.0	3.5e-193	1.0	1.0	0.983	UniRef:UniRef50_A0A376MIJ5
contig_1	cds	2978168	2978626	-	EEGGAC_02978	270.0	1.0e-92	1.0	0.981	0.980	UniRef:UniRef50_A0A0J2HB39
contig_1	cds	2978616	2979908	-	EEGGAC_02979	450.0	7.1e-155	0.993	0.982	0.525	UniRef:UniRef50_A0A4P7KXQ2
contig_1	cds	2979940	2982000	-	EEGGAC_02980	840.0	1.3e-299	1.006	0.934	0.638	UniRef:UniRef50_P0A1I3
contig_1	cds	2981993	2983138	-	EEGGAC_02981	724.0	7.5e-265	1.0	0.979	1.0	UniRef:UniRef50_A0A0J3VTV6
contig_1	cds	2983143	2984846	-	EEGGAC_02982	538.0	2.9e-185	0.984	0.962	0.527	UniRef:UniRef50_P35672
contig_1	cds	2984843	2985592	-	EEGGAC_02983	-	-	-	-	-	-
contig_1	cds	2985938	2986117	-	EEGGAC_02984	-	-	-	-	-	-
contig_1	cds	2986183	2987793	-	EEGGAC_02985	1042.0	0.0	0.998	0.954	0.983	UniRef:UniRef50_A0A5B9AP07
contig_1	tRNA	2988026	2988099	-	EEGGAC_02986	81.1	-	-	-	-	-
contig_1	cds	2988178	2988930	-	EEGGAC_02987	467.0	3.9e-167	1.004	0.937	0.992	UniRef:UniRef50_Q46798
contig_1	cds	2989346	2991643	+	EEGGAC_02988	867.0	2.5e-308	1.012	0.992	0.570	UniRef:UniRef50_G1V151
contig_1	cds	2991654	2992532	+	EEGGAC_02989	555.0	2.1e-200	0.966	0.895	0.975	UniRef:UniRef50_Q46800
contig_1	cds	2992529	2993008	+	EEGGAC_02990	197.0	1.1e-63	0.956	1.007	0.651	UniRef:UniRef50_A0A376LB18
contig_1	cds	2993048	2994826	-	EEGGAC_02991	738.0	7.7e-263	1.056	0.984	0.622	UniRef:UniRef50_Q6LQM8
contig_1	cds	2995306	2996493	+	EEGGAC_02992	493.0	4.3e-172	0.990	0.875	0.621	UniRef:UniRef50_Q46803
contig_1	cds	2996551	2997747	+	EEGGAC_02993	780.0	1.0e-285	1.121	1.0	0.892	UniRef:UniRef50_P66899
contig_1	cds	2997805	2999016	+	EEGGAC_02994	571.0	8.6e-203	0.968	0.871	0.697	UniRef:UniRef50_A0A0G2Z4Z6
contig_1	cds	2999069	3000454	+	EEGGAC_02995	941.0	0.0	1.0	1.0	0.996	BlastRules:WP_001264442
contig_1	cds	3000502	3001434	+	EEGGAC_02996	329.0	7.6e-111	1.006	0.937	0.561	UniRef:UniRef50_D3R0J2
contig_1	cds	3001654	3003279	-	EEGGAC_02997	730.0	9.7e-262	0.978	0.953	0.709	UniRef:UniRef50_Q46808
contig_1	cds	3003327	3004097	-	EEGGAC_02998	526.0	2.0e-190	1.0	0.938	0.996	UniRef:UniRef50_Q46809
contig_1	cds	3004200	3004778	+	EEGGAC_02999	383.0	6.3e-136	1.0	0.941	0.969	UniRef:UniRef50_Q46810
contig_1	cds	3005100	3008198	+	EEGGAC_03000	1159.0	0.0	1.006	0.959	0.554	UniRef:UniRef50_A0A081N4P5
contig_1	cds	3008201	3009529	+	EEGGAC_03001	864.0	1.3e-317	1.072	1.0	0.924	UniRef:UniRef50_Q46812
contig_1	cds	3009580	3010359	+	EEGGAC_03002	503.0	1.7e-181	1.0	0.977	0.988	UniRef:UniRef50_P64557
contig_1	cds	3010356	3013226	+	EEGGAC_03003	1919.0	0.0	1.0	0.846	0.999	UniRef:UniRef50_Q46814
contig_1	cds	3013391	3014791	+	EEGGAC_03004	873.0	0.0	1.0	1.0	1.0	BlastRules:WP_001280192
contig_1	cds	3014809	3016125	+	EEGGAC_03005	538.0	7.3e-189	1.041	0.979	0.568	UniRef:UniRef50_A0A2U3MZ73
contig_1	cds	3016161	3017528	+	EEGGAC_03006	838.0	1.6e-309	1.0	1.0	1.0	BlastRules:WP_000012163
contig_1	cds	3017564	3018052	-	EEGGAC_03007	301.0	1.6e-104	1.0	0.959	0.988	UniRef:UniRef50_Q46819
contig_1	cds	3018052	3019971	-	EEGGAC_03008	708.0	5.1e-249	1.031	0.933	0.543	UniRef:UniRef50_P37127
contig_1	cds	3020407	3021855	+	EEGGAC_03009	908.0	0.0	1.0	1.0	1.0	BlastRules:WP_001295374
contig_1	cds	3021857	3021982	+	EEGGAC_03010	45.1	6.8e-07	0.878	0.800	0.611	UniRef:UniRef50_A0A241QMY5
contig_1	sorf	3021979	3022050	-	EEGGAC_03011	50.1	1.6e-14	1.0	1.0	1.0	UniRef:UniRef50_P0DPP4
contig_1	cds	3022105	3022653	+	EEGGAC_03012	267.0	4.6e-90	0.978	0.824	0.719	UniRef:UniRef50_Q46822
contig_1	cds	3022696	3024213	-	EEGGAC_03013	966.0	0.0	0.968	0.884	0.998	UniRef:UniRef50_P0A8N5
contig_1	cds	3024223	3025104	-	EEGGAC_03014	365.0	2.3e-126	0.846	1.0	0.702	UniRef:UniRef50_A0A7V2ADR9
contig_1	cds	3025412	3027145	-	EEGGAC_03015	825.0	1.0e-297	1.005	0.972	0.722	UniRef:UniRef50_A0A432ZJ96
contig_1	cds	3027151	3027861	-	EEGGAC_03016	-	-	-	-	-	-
contig_1	cds	3027886	3028782	-	EEGGAC_03017	461.0	9.0e-163	0.973	0.833	0.797	UniRef:UniRef50_P0A8P8
contig_1	cds	3028894	3029415	+	EEGGAC_03018	202.0	6.8e-65	0.971	0.836	0.577	UniRef:UniRef50_V3CY49
contig_1	cds	3029455	3029862	-	EEGGAC_03019	252.0	4.7e-86	0.941	0.841	0.984	UniRef:UniRef50_Q46824
contig_1	cds	3029843	3030109	-	EEGGAC_03020	174.0	8.7e-57	0.932	0.804	1.0	UniRef:UniRef50_G4V4G2
contig_1	cds	3030352	3031332	+	EEGGAC_03021	412.0	5.1e-143	0.982	0.952	0.653	UniRef:UniRef50_A1JPM8
contig_1	cds	3031409	3032068	-	EEGGAC_03022	392.0	2.1e-138	0.986	0.834	0.921	UniRef:UniRef50_P67153
contig_1	cds	3032232	3032543	-	EEGGAC_03023	141.0	4.0e-43	0.971	0.813	0.690	UniRef:UniRef50_Q8ZFD6
contig_1	cds	3032588	3034021	+	EEGGAC_03024	1006.0	0.0	1.0	1.0	0.992	BlastRules:WP_001336277
contig_1	cds	3034187	3037060	-	EEGGAC_03025	1881.0	0.0	1.0	0.894	0.996	UniRef:UniRef50_P33195
contig_1	cds	3037179	3037568	-	EEGGAC_03026	184.0	5.5e-59	1.0	0.832	0.667	UniRef:UniRef50_Q88CI8
contig_1	cds	3037592	3038686	-	EEGGAC_03027	617.0	4.6e-222	1.0	0.837	0.835	UniRef:UniRef50_A6TDR7
contig_1	cds	3039134	3040336	-	EEGGAC_03028	585.0	5.3e-208	1.005	0.841	0.726	UniRef:UniRef50_P25535
contig_1	cds	3040359	3041537	-	EEGGAC_03029	600.0	5.7e-214	1.0	0.810	0.758	UniRef:UniRef50_P25534
contig_1	cds	3041534	3042859	-	EEGGAC_03030	823.0	3.2e-300	0.995	0.801	0.920	UniRef:UniRef50_P15034
contig_1	cds	3042885	3043463	-	EEGGAC_03031	387.0	6.9e-140	1.0	1.0	1.0	BlastRules:WP_001295378
contig_1	cds	3043631	3043960	+	EEGGAC_03032	124.0	2.7e-36	0.936	0.895	0.618	UniRef:UniRef50_A4WE62
contig_1	ncRNA	3044002	3044185	+	EEGGAC_03033	139.9	1.2e-25	-	-	-	RFAM:RF00013
contig_1	cds	3044206	3044808	+	EEGGAC_03034	318.0	4.0e-110	0.950	0.960	0.795	UniRef:UniRef50_A6VM34
contig_1	ncRNA	3044834	3044984	+	EEGGAC_03035	137.6	2.4e-22	-	-	-	RFAM:RF00113
contig_1	sorf	3044909	3044968	-	EEGGAC_03036	38.1	6.9e-10	1.0	1.0	1.0	UniRef:UniRef50_A0A1L3Z3D3
contig_1	cds	3045197	3046429	-	EEGGAC_03037	685.0	1.0e-247	1.007	0.924	0.838	UniRef:UniRef50_A0A0E8LPW5
contig_1	cds	3046685	3047344	-	EEGGAC_03038	420.0	3.4e-149	1.0	0.808	0.995	UniRef:UniRef50_P44725
contig_1	cds	3047400	3048296	-	EEGGAC_03039	402.0	4.4e-140	0.983	0.945	0.703	UniRef:UniRef50_A0A376LVL6
contig_1	cds	3048397	3049026	+	EEGGAC_03040	422.0	5.8e-151	1.0	0.959	1.0	UniRef:UniRef50_L0M2Y7
contig_1	cds	3049043	3049303	+	EEGGAC_03041	168.0	3.1e-54	1.0	0.851	0.988	UniRef:UniRef50_A0A0K4AXW2
contig_1	cds	3049365	3050690	+	EEGGAC_03042	768.0	7.3e-281	0.857	0.969	0.968	UniRef:UniRef50_A0A376LV77
contig_1	cds	3050761	3051654	+	EEGGAC_03043	589.0	2.9e-216	1.0	1.0	1.0	BlastRules:WP_000828351
contig_1	cds	3051858	3054002	+	EEGGAC_03044	921.0	0.0	0.994	0.953	0.658	UniRef:UniRef50_A0A4S4NAU9
contig_1	cds	3053995	3054990	+	EEGGAC_03045	425.0	3.5e-148	0.997	0.968	0.658	UniRef:UniRef50_P27254
contig_1	cds	3055001	3055786	+	EEGGAC_03046	482.0	9.2e-173	1.0	0.946	0.950	UniRef:UniRef50_P52045
contig_1	cds	3055810	3057288	+	EEGGAC_03047	969.0	0.0	1.0	1.0	0.996	BlastRules:WP_000449965
contig_1	cds	3057285	3058181	-	EEGGAC_03048	577.0	7.5e-209	0.983	0.907	0.990	UniRef:UniRef50_P52044
contig_1	cds	3058349	3059089	-	EEGGAC_03049	377.0	1.6e-132	0.805	0.966	1.0	UniRef:UniRef50_A0A447N4C7
contig_1	cds	3059182	3059817	-	EEGGAC_03050	395.0	3.1e-140	0.995	0.917	0.910	UniRef:UniRef50_P11667
contig_1	cds	3059933	3060976	+	EEGGAC_03051	402.0	3.0e-138	0.937	0.883	0.600	UniRef:UniRef50_R8WSR7
contig_1	cds	3061018	3061893	-	EEGGAC_03052	482.0	3.6e-174	0.976	0.993	0.996	BlastRules:WP_000389818
contig_1	ncRNA	3062123	3062165	+	EEGGAC_03053	42.6	2.7e-05	-	-	-	RFAM:RF02751
contig_1	cds	3062251	3063330	-	EEGGAC_03054	586.0	8.8e-210	1.192	1.0	0.692	UniRef:UniRef50_P0AB71
contig_1	cds	3063544	3064707	-	EEGGAC_03055	725.0	5.0e-267	1.0	1.0	0.979	BlastRules:WP_000111274
contig_1	cds	3064757	3065776	-	EEGGAC_03056	548.0	1.3e-197	0.844	1.0	0.962	UniRef:UniRef50_A0A377C3C8
contig_1	cds	3066148	3066579	+	EEGGAC_03057	190.0	3.5e-61	0.972	0.837	0.683	UniRef:UniRef50_A8APE2
contig_1	cds	3066602	3067180	+	EEGGAC_03058	313.0	3.5e-108	1.0	0.853	0.979	UniRef:UniRef50_A8APE3
contig_1	cds	3067181	3067888	+	EEGGAC_03059	427.0	1.5e-151	1.140	1.0	0.825	UniRef:UniRef50_A8APE4
contig_1	cds	3067876	3068553	+	EEGGAC_03060	409.0	3.3e-145	1.0	0.991	0.871	UniRef:UniRef50_S5NC86
contig_1	cds	3068547	3069224	+	EEGGAC_03061	359.0	2.6e-126	0.831	1.0	0.963	UniRef:UniRef50_A0A376VEI8
contig_1	cds	3069196	3069909	-	EEGGAC_03062	423.0	2.4e-150	0.996	0.925	0.852	UniRef:UniRef50_P11664
contig_1	cds	3069906	3070415	-	EEGGAC_03063	328.0	2.6e-117	1.0	1.0	0.964	BlastRules:WP_000224147
contig_1	cds	3070437	3071402	-	EEGGAC_03064	323.0	7.3e-108	1.028	0.946	0.530	UniRef:UniRef50_A0A6I7LNI1
contig_1	cds	3071399	3072676	-	EEGGAC_03065	837.0	1.2e-307	1.049	1.0	0.939	UniRef:UniRef50_Q5E1G4
contig_1	cds	3072691	3074079	-	EEGGAC_03066	891.0	0.0	0.998	0.998	1.0	BlastRules:WP_000428805
contig_1	cds	3074107	3074550	-	EEGGAC_03067	249.0	1.1e-84	0.884	0.833	0.954	UniRef:UniRef50_P69824
contig_1	cds	3074927	3075835	+	EEGGAC_03068	487.0	1.9e-173	1.0	0.938	0.987	UniRef:UniRef50_A0A564ICV8
contig_1	ncRNA	3075906	3075948	-	EEGGAC_03069	44.5	1.2e-05	-	-	-	RFAM:RF02751
contig_1	ncRNA	3076080	3076122	-	EEGGAC_03070	49.4	1.4e-06	-	-	-	RFAM:RF02751
contig_1	cds	3076229	3078220	-	EEGGAC_03071	1226.0	0.0	1.116	0.874	0.845	UniRef:UniRef50_P27302
contig_1	cds	3078498	3079256	+	EEGGAC_03072	467.0	1.3e-169	1.0	1.0	0.988	BlastRules:WP_001326497
contig_1	cds	3079342	3080904	-	EEGGAC_03073	944.0	0.0	0.956	0.938	0.960	UniRef:UniRef50_B7LPE6
contig_1	cds	3081054	3081974	-	EEGGAC_03074	436.0	1.5e-153	0.993	0.997	0.661	UniRef:UniRef50_Q7VRG4
contig_1	cds	3082110	3082799	-	EEGGAC_03075	312.0	3.5e-106	1.0	0.830	0.699	UniRef:UniRef50_A0A085P042
contig_1	cds	3082986	3084962	-	EEGGAC_03076	905.0	0.0	0.964	1.002	0.707	UniRef:UniRef50_A0A447RRD8
contig_1	cds	3085757	3086911	+	EEGGAC_03077	486.0	4.6e-169	1.008	0.808	0.630	UniRef:UniRef50_P0A817
contig_1	cds	3087348	3088742	+	EEGGAC_03078	896.0	0.0	1.0	1.0	1.0	BlastRules:WP_001112301
contig_1	cds	3088861	3089316	+	EEGGAC_03079	-	-	-	-	-	-
contig_1	cds	3089411	3090118	+	EEGGAC_03080	270.0	3.7e-90	0.889	0.860	0.593	UniRef:UniRef50_A0A379IGJ8
contig_1	cds	3090198	3090929	+	EEGGAC_03081	334.0	7.3e-116	0.815	0.975	0.854	UniRef:UniRef50_A0A2X3FA23
contig_1	cds	3090942	3091892	+	EEGGAC_03082	525.0	1.1e-187	0.981	0.909	0.823	UniRef:UniRef50_P04425
contig_1	cds	3091929	3092564	+	EEGGAC_03083	384.0	1.4e-135	1.0	0.865	0.896	UniRef:UniRef50_P0A8W5
