locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLECGONO_02729	CDS	1572				hypothetical protein
OLECGONO_02730	CDS	516	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
OLECGONO_02731	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
OLECGONO_02732	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
OLECGONO_02733	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
OLECGONO_02734	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
OLECGONO_02735	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
OLECGONO_02736	CDS	540	yajI			putative lipoprotein YajI
OLECGONO_02737	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
OLECGONO_02738	CDS	348				hypothetical protein
OLECGONO_02739	CDS	972	secF		COG0341	Protein translocase subunit SecF
OLECGONO_02740	CDS	1815	secD		COG0342	Protein translocase subunit SecD
OLECGONO_02741	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
OLECGONO_02742	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
OLECGONO_02743	CDS	1071	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
OLECGONO_02744	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
OLECGONO_02745	CDS	1470				hypothetical protein
OLECGONO_02746	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
OLECGONO_02747	CDS	1374	proY		COG1113	Proline-specific permease ProY
OLECGONO_02748	CDS	1320	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
OLECGONO_02749	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
OLECGONO_02750	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
OLECGONO_02751	CDS	1203	sbcD		COG0420	Nuclease SbcCD subunit D
OLECGONO_02752	CDS	3144	sbcC		COG0419	Nuclease SbcCD subunit C
OLECGONO_02753	CDS	1269	araJ		COG2814	Putative transporter AraJ
OLECGONO_02754	CDS	909	mak	2.7.1.4	COG1940	Fructokinase
OLECGONO_02755	CDS	978	rdgC		COG2974	Recombination-associated protein RdgC
OLECGONO_02756	CDS	183				hypothetical protein
OLECGONO_02757	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
OLECGONO_02758	CDS	678				hypothetical protein
OLECGONO_02759	CDS	192	yaiA			putative protein YaiA
OLECGONO_02760	CDS	525	aroL	2.7.1.71	COG0703	Shikimate kinase 2
OLECGONO_02761	CDS	459				hypothetical protein
OLECGONO_02762	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
OLECGONO_02763	CDS	1116	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
OLECGONO_02764	CDS	321	psiF			Phosphate starvation-inducible protein PsiF
OLECGONO_02765	CDS	1416	phoA	3.1.3.1	COG1785	Alkaline phosphatase
OLECGONO_02766	CDS	261	iraP			Anti-adapter protein IraP
OLECGONO_02767	CDS	1095	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
OLECGONO_02768	CDS	213				hypothetical protein
OLECGONO_02769	CDS	309	yaiY			Inner membrane protein YaiY
OLECGONO_02770	CDS	1095				hypothetical protein
OLECGONO_02771	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
OLECGONO_02772	CDS	102				hypothetical protein
OLECGONO_02773	CDS	1158	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
OLECGONO_02774	CDS	624				hypothetical protein
OLECGONO_02775	CDS	2907	prn		COG3468	Pertactin autotransporter
OLECGONO_02776	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
OLECGONO_02777	CDS	852	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
OLECGONO_02778	CDS	828	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
OLECGONO_02779	CDS	768	tauB	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
OLECGONO_02780	CDS	963	tauA		COG4521	Taurine-binding periplasmic protein
OLECGONO_02781	CDS	672	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
OLECGONO_02782	CDS	1197	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
OLECGONO_02783	CDS	774				hypothetical protein
OLECGONO_02784	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
OLECGONO_02785	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
OLECGONO_02786	CDS	834	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
OLECGONO_02787	CDS	540				hypothetical protein
OLECGONO_02788	CDS	1212	mhpT			3-(3-hydroxy-phenyl)propionate transporter
OLECGONO_02789	CDS	1014	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
OLECGONO_02790	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
OLECGONO_02791	CDS	810	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
OLECGONO_02792	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
OLECGONO_02793	CDS	945	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
OLECGONO_02794	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
OLECGONO_02795	CDS	948	yiaJ_1		COG1414	DNA-binding transcriptional repressor YiaJ
OLECGONO_02796	CDS	1092	lacI		COG1609	Lactose operon repressor
OLECGONO_02797	CDS	3075	lacZ	3.2.1.23	COG3250	Beta-galactosidase
OLECGONO_02798	CDS	1254	lacY			Lactose permease
OLECGONO_02799	CDS	612	lacA_2	2.3.1.18	COG0110	Galactoside O-acetyltransferase
OLECGONO_02800	CDS	1182	yycB		COG2807	putative transporter YycB
OLECGONO_02801	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
OLECGONO_02802	CDS	660	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
OLECGONO_02803	CDS	900	cynR_2			HTH-type transcriptional regulator CynR
OLECGONO_02804	CDS	1284	codA	3.5.4.1	COG0402	Cytosine deaminase
OLECGONO_02805	CDS	1260	codB		COG1457	Cytosine permease
OLECGONO_02806	CDS	1887	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OLECGONO_02807	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
OLECGONO_02808	CDS	1170	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
OLECGONO_02809	CDS	540				hypothetical protein
OLECGONO_02810	CDS	891	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
OLECGONO_02811	CDS	1587	prpR		COG1221	Propionate catabolism operon regulatory protein
OLECGONO_02812	CDS	276	bhsA_3			Multiple stress resistance protein BhsA
OLECGONO_02813	CDS	459	leuE_2		COG1280	Leucine efflux protein
OLECGONO_02814	tRNA	81				tRNA-Ser(gga)
OLECGONO_02815	CDS	816				hypothetical protein
OLECGONO_02816	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
OLECGONO_02817	CDS	957	lsrD_2			Autoinducer 2 import system permease protein LsrD
OLECGONO_02818	CDS	972	rbsC_3		COG1172	Ribose import permease protein RbsC
OLECGONO_02819	CDS	1485	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
OLECGONO_02820	CDS	987	lsrB_2			Autoinducer 2-binding protein LsrB
OLECGONO_02821	CDS	411				hypothetical protein
OLECGONO_02822	CDS	1383	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
OLECGONO_02823	CDS	951	arcC2_2	2.7.2.2		Carbamate kinase 2
OLECGONO_02824	CDS	1419				hypothetical protein
OLECGONO_02825	CDS	1548	fdrA_2		COG0074	Protein FdrA
OLECGONO_02826	CDS	864				hypothetical protein
OLECGONO_02827	CDS	606				hypothetical protein
OLECGONO_02828	CDS	498				hypothetical protein
OLECGONO_02829	CDS	933	yahB_2			putative HTH-type transcriptional regulator YahB
OLECGONO_02830	CDS	1089	pdeL	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeL
OLECGONO_02831	CDS	2034	betT		COG1292	High-affinity choline transport protein
OLECGONO_02832	CDS	588	betI		COG1309	HTH-type transcriptional regulator BetI
OLECGONO_02833	CDS	1473	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
OLECGONO_02834	CDS	1671	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
OLECGONO_02835	CDS	669				hypothetical protein
OLECGONO_02836	CDS	696	lutC		COG1556	Lactate utilization protein C
OLECGONO_02837	CDS	1428	lutB		COG1139	Lactate utilization protein B
OLECGONO_02838	CDS	720	lutA_1		COG0247	Lactate utilization protein A
OLECGONO_02839	CDS	855	rclR_1		COG2207	RCS-specific HTH-type transcriptional activator RclR
OLECGONO_02840	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
OLECGONO_02841	CDS	594	rclC		COG3059	Inner membrane protein RclC
OLECGONO_02842	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
OLECGONO_02843	CDS	858	rob_1		COG2207	Right origin-binding protein
OLECGONO_02844	CDS	4254				Invasin
OLECGONO_02845	CDS	852	yvgN_2	1.1.1.-	COG0656	Glyoxal reductase
OLECGONO_02846	CDS	990	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
OLECGONO_02847	CDS	894	pgrR_3			HTH-type transcriptional regulator PgrR
OLECGONO_02848	CDS	927	pgrR_4			HTH-type transcriptional regulator PgrR
OLECGONO_02849	CDS	921	ycjY_2		COG1073	putative protein YcjY
OLECGONO_02850	CDS	1143		1.-.-.-		NADH oxidase
OLECGONO_02851	CDS	102	ykgR			putative membrane protein YkgR
OLECGONO_02852	CDS	267	ykgM		COG0254	50S ribosomal protein L31 type B
OLECGONO_02853	CDS	141	ykgO		COG0257	50S ribosomal protein L36 2
OLECGONO_02854	CDS	543	ecpR_2			HTH-type transcriptional regulator EcpR
OLECGONO_02855	CDS	588	ecpA			Common pilus major fimbrillin subunit EcpA
OLECGONO_02856	CDS	669	ecpB			putative fimbrial chaperone EcpB
OLECGONO_02857	CDS	2526	ecpC			putative outer membrane usher protein EcpC
OLECGONO_02858	CDS	1644	ecpD			Fimbria adhesin EcpD
OLECGONO_02859	CDS	711	ecpE			putative fimbrial chaperone EcpE
OLECGONO_02860	CDS	615	yagU		COG3477	Inner membrane protein YagU
OLECGONO_02861	CDS	240	yagT_1		COG2080	Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
OLECGONO_02862	CDS	747				hypothetical protein
OLECGONO_02863	CDS	312				hypothetical protein
OLECGONO_02864	CDS	492	yagT_2		COG2080	Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
OLECGONO_02865	CDS	957	yagS	1.17.1.4	COG1319	Putative xanthine dehydrogenase YagS FAD-binding subunit
OLECGONO_02866	CDS	2199	yagR	1.17.1.4	COG1529	Putative xanthine dehydrogenase YagR molybdenum-binding subunit
OLECGONO_02867	CDS	957				hypothetical protein
OLECGONO_02868	CDS	150				hypothetical protein
OLECGONO_02869	CDS	1128	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
OLECGONO_02870	CDS	1137			COG1073	putative protein
OLECGONO_02871	CDS	885	pgrR_5			HTH-type transcriptional regulator PgrR
OLECGONO_02872	CDS	153				hypothetical protein
OLECGONO_02873	CDS	918				hypothetical protein
OLECGONO_02874	CDS	504				hypothetical protein
OLECGONO_02875	CDS	981				hypothetical protein
OLECGONO_02876	CDS	774				hypothetical protein
OLECGONO_02877	CDS	555	hin		COG1961	DNA-invertase hin
OLECGONO_02878	CDS	549				hypothetical protein
OLECGONO_02879	CDS	603	tfaE_4			Prophage tail fiber assembly protein TfaE
OLECGONO_02880	CDS	444				hypothetical protein
OLECGONO_02881	CDS	744				hypothetical protein
OLECGONO_02882	CDS	585				hypothetical protein
OLECGONO_02883	CDS	1059				hypothetical protein
OLECGONO_02884	CDS	426				hypothetical protein
OLECGONO_02885	CDS	549				hypothetical protein
OLECGONO_02886	CDS	1080				hypothetical protein
OLECGONO_02887	CDS	1329				hypothetical protein
OLECGONO_02888	CDS	1836				hypothetical protein
OLECGONO_02889	CDS	270				hypothetical protein
OLECGONO_02890	CDS	357				hypothetical protein
OLECGONO_02891	CDS	1497				hypothetical protein
OLECGONO_02892	CDS	171				hypothetical protein
OLECGONO_02893	CDS	561				hypothetical protein
OLECGONO_02894	CDS	507				hypothetical protein
OLECGONO_02895	CDS	411				hypothetical protein
OLECGONO_02896	CDS	324				hypothetical protein
OLECGONO_02897	CDS	201				hypothetical protein
OLECGONO_02898	CDS	1206				hypothetical protein
OLECGONO_02899	CDS	651				hypothetical protein
OLECGONO_02900	CDS	1242				hypothetical protein
OLECGONO_02901	CDS	183				hypothetical protein
OLECGONO_02902	CDS	1734				hypothetical protein
OLECGONO_02903	CDS	495				hypothetical protein
OLECGONO_02904	CDS	408				hypothetical protein
OLECGONO_02905	CDS	864				hypothetical protein
OLECGONO_02906	CDS	462				hypothetical protein
OLECGONO_02907	CDS	477				hypothetical protein
OLECGONO_02908	CDS	327				hypothetical protein
OLECGONO_02909	CDS	1332				hypothetical protein
OLECGONO_02910	CDS	366				hypothetical protein
OLECGONO_02911	CDS	990				hypothetical protein
OLECGONO_02912	CDS	798				hypothetical protein
OLECGONO_02913	CDS	390	rusA_5	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
OLECGONO_02914	CDS	327	lexA_2	3.4.21.88	COG1974	LexA repressor
OLECGONO_02915	CDS	654				hypothetical protein
OLECGONO_02916	CDS	489				hypothetical protein
OLECGONO_02917	CDS	942				hypothetical protein
OLECGONO_02918	CDS	339				hypothetical protein
OLECGONO_02919	CDS	552				hypothetical protein
OLECGONO_02920	CDS	261				hypothetical protein
OLECGONO_02921	CDS	693			COG2932	putative HTH-type transcriptional regulator
OLECGONO_02922	CDS	207				hypothetical protein
OLECGONO_02923	CDS	435				hypothetical protein
OLECGONO_02924	CDS	363				hypothetical protein
OLECGONO_02925	CDS	825				hypothetical protein
OLECGONO_02926	CDS	537				hypothetical protein
OLECGONO_02927	CDS	363				hypothetical protein
OLECGONO_02928	CDS	306				hypothetical protein
OLECGONO_02929	CDS	1164	xerD_1			Tyrosine recombinase XerD
OLECGONO_02930	tRNA	76				tRNA-Thr(cgt)
OLECGONO_02931	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
OLECGONO_02932	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
OLECGONO_02933	CDS	1056	phoE		COG3203	Outer membrane pore protein E
OLECGONO_02934	CDS	402	crl			Sigma factor-binding protein Crl
OLECGONO_02935	CDS	1245				hypothetical protein
OLECGONO_02936	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
OLECGONO_02937	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
OLECGONO_02938	CDS	282				hypothetical protein
OLECGONO_02939	CDS	510				hypothetical protein
OLECGONO_02940	CDS	615	prfA_2		COG0216	Peptide chain release factor 1
OLECGONO_02941	CDS	1140	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
OLECGONO_02942	CDS	375	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
OLECGONO_02943	CDS	198	yafO	3.1.-.-		mRNA interferase toxin YafO
OLECGONO_02944	CDS	294	yafN		COG2161	Antitoxin YafN
OLECGONO_02945	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
OLECGONO_02946	CDS	924	lafU		COG1360	Chemotaxis protein LafU
OLECGONO_02947	CDS	864	lafT		COG1291	Chemotaxis protein LafT
OLECGONO_02948	CDS	717	lafS		COG1191	RNA polymerase sigma factor for flagellar operon
OLECGONO_02949	CDS	468				hypothetical protein
OLECGONO_02950	CDS	1059				hypothetical protein
OLECGONO_02951	CDS	312				hypothetical protein
OLECGONO_02952	CDS	393	fliS_2		COG1516	Flagellar secretion chaperone FliS
OLECGONO_02953	CDS	1317	fliD_2		COG1345	Flagellar hook-associated protein 2
OLECGONO_02954	CDS	915	fliC1			Flagellin 1
OLECGONO_02955	CDS	843				hypothetical protein
OLECGONO_02956	CDS	300	higA1		COG1396	Antitoxin HigA1
OLECGONO_02957	CDS	345	higB2		COG4683	Putative toxin HigB2
OLECGONO_02958	CDS	978				hypothetical protein
OLECGONO_02959	CDS	930	flgL_2		COG1344	Flagellar hook-associated protein 3
OLECGONO_02960	CDS	1377	flgK_2		COG1256	Flagellar hook-associated protein 1
OLECGONO_02961	CDS	300	flgJ_2	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
OLECGONO_02962	CDS	1101	flgI_2			Flagellar P-ring protein
OLECGONO_02963	CDS	666	flgH_2			Flagellar L-ring protein
OLECGONO_02964	CDS	786	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
OLECGONO_02965	CDS	738	flgF_2		COG4787	Flagellar basal-body rod protein FlgF
OLECGONO_02966	CDS	1203	flgE_2		COG1749	Flagellar hook protein FlgE
OLECGONO_02967	CDS	714	flgD_2		COG1843	Basal-body rod modification protein FlgD
OLECGONO_02968	CDS	432	flgC_2		COG1558	Flagellar basal-body rod protein FlgC
OLECGONO_02969	CDS	336	flgB_2		COG1815	Flagellar basal body rod protein FlgB
OLECGONO_02970	CDS	738				hypothetical protein
OLECGONO_02971	CDS	279				hypothetical protein
OLECGONO_02972	CDS	429				hypothetical protein
OLECGONO_02973	CDS	930				hypothetical protein
OLECGONO_02974	CDS	2472				hypothetical protein
OLECGONO_02975	CDS	405	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
OLECGONO_02976	CDS	435				hypothetical protein
OLECGONO_02977	CDS	1338	fliI_2	3.6.3.14	COG1157	Flagellum-specific ATP synthase
OLECGONO_02978	CDS	711				hypothetical protein
OLECGONO_02979	CDS	1011	fliG_2		COG1536	Flagellar motor switch protein FliG
OLECGONO_02980	CDS	1647	fliF_2		COG1766	Flagellar M-ring protein
OLECGONO_02981	CDS	342	fliE_2			Flagellar hook-basal body complex protein FliE
OLECGONO_02982	CDS	981	vnfA		COG3604	Nitrogen fixation protein VnfA
OLECGONO_02983	CDS	852				hypothetical protein
OLECGONO_02984	CDS	372	fliN_2		COG1886	Flagellar motor switch protein FliN
OLECGONO_02985	CDS	753	fliP_2		COG1338	Flagellar biosynthetic protein FliP
OLECGONO_02986	CDS	273				hypothetical protein
OLECGONO_02987	CDS	783	spaR_3		COG4791	Surface presentation of antigens protein SpaR
OLECGONO_02988	CDS	1140	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
OLECGONO_02989	CDS	2094	flhA_2		COG1298	Flagellar biosynthesis protein FlhA
OLECGONO_02990	CDS	312				hypothetical protein
OLECGONO_02991	CDS	747				hypothetical protein
OLECGONO_02992	CDS	498	rayT		COG1943	REP-associated tyrosine transposase
OLECGONO_02993	CDS	759	mepH_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
OLECGONO_02994	CDS	741				hypothetical protein
OLECGONO_02995	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
OLECGONO_02996	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
OLECGONO_02997	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
OLECGONO_02998	CDS	474	ivy			Inhibitor of vertebrate lysozyme
OLECGONO_02999	CDS	771	yafV	3.5.1.3		Omega-amidase YafV
OLECGONO_03000	CDS	489				hypothetical protein
OLECGONO_03001	CDS	504				hypothetical protein
OLECGONO_03002	CDS	657				hypothetical protein
OLECGONO_03003	CDS	471				hypothetical protein
OLECGONO_03004	CDS	1251	ltrA_1		COG3344	Group II intron-encoded protein LtrA
OLECGONO_03005	CDS	957				hypothetical protein
OLECGONO_03006	CDS	963				hypothetical protein
OLECGONO_03007	CDS	1572				hypothetical protein
OLECGONO_03008	CDS	840				hypothetical protein
OLECGONO_03009	CDS	1959	vgrG1_2	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
OLECGONO_03010	CDS	120				hypothetical protein
OLECGONO_03011	CDS	519	hcpA_1		COG3157	Major exported protein
OLECGONO_03012	CDS	504				hypothetical protein
OLECGONO_03013	CDS	1485				hypothetical protein
OLECGONO_03014	CDS	426				hypothetical protein
OLECGONO_03015	CDS	1842				hypothetical protein
OLECGONO_03016	CDS	1050				hypothetical protein
OLECGONO_03017	CDS	1281				hypothetical protein
OLECGONO_03018	CDS	525				hypothetical protein
OLECGONO_03019	CDS	1347				hypothetical protein
OLECGONO_03020	CDS	774				hypothetical protein
OLECGONO_03021	CDS	2733	clpV1		COG0542	Protein ClpV1
OLECGONO_03022	CDS	744				hypothetical protein
OLECGONO_03023	CDS	1443				hypothetical protein
OLECGONO_03024	CDS	3528				hypothetical protein
OLECGONO_03025	CDS	1359				hypothetical protein
OLECGONO_03026	CDS	480	hcpA_2		COG3157	Major exported protein
OLECGONO_03027	CDS	786				hypothetical protein
OLECGONO_03028	tRNA	77				tRNA-Asp(gtc)
OLECGONO_03029	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
OLECGONO_03030	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
OLECGONO_03031	CDS	723	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
OLECGONO_03032	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
OLECGONO_03033	CDS	1221	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
OLECGONO_03034	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
OLECGONO_03035	CDS	780				hypothetical protein
OLECGONO_03036	CDS	915	dmlR_2			HTH-type transcriptional regulator DmlR
OLECGONO_03037	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
OLECGONO_03038	tRNA	77				tRNA-Asp(gtc)
OLECGONO_03039	rRNA	111				5S ribosomal RNA
OLECGONO_03040	rRNA	2902				23S ribosomal RNA
OLECGONO_03041	tRNA	76				tRNA-Ala(tgc)
OLECGONO_03042	tRNA	77				tRNA-Ile(gat)
OLECGONO_03043	rRNA	1538				16S ribosomal RNA
OLECGONO_03044	CDS	573	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
OLECGONO_03045	CDS	1032	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
OLECGONO_03046	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
OLECGONO_03047	CDS	816	metQ		COG1464	D-methionine-binding lipoprotein MetQ
OLECGONO_03048	CDS	405	rcsF			Outer membrane lipoprotein RcsF
OLECGONO_03049	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
OLECGONO_03050	CDS	1719	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
OLECGONO_03051	CDS	825				hypothetical protein
OLECGONO_03052	CDS	711	nlpE		COG3015	Lipoprotein NlpE
OLECGONO_03053	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
OLECGONO_03054	CDS	546	yaeQ		COG4681	putative protein YaeQ
OLECGONO_03055	CDS	201				hypothetical protein
OLECGONO_03056	CDS	261	rof		COG4568	Protein rof
OLECGONO_03057	CDS	1296	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
OLECGONO_03058	CDS	390	cetB	5.1.3.33		2-epi-5-epi-valiolone epimerase
OLECGONO_03059	CDS	2142	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
OLECGONO_03060	CDS	960	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
OLECGONO_03061	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
OLECGONO_03062	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OLECGONO_03063	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
OLECGONO_03064	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
OLECGONO_03065	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
